gene_id,cluster_id,cluster_label
ENSG00000010292.12,1,Delayed Proliferative
ENSG00000138778.11,1,Delayed Proliferative
ENSG00000138160.5,1,Delayed Proliferative
ENSG00000131747.14,1,Delayed Proliferative
ENSG00000117724.12,1,Delayed Proliferative
ENSG00000066279.17,1,Delayed Proliferative
ENSG00000163808.16,1,Delayed Proliferative
ENSG00000035499.12,1,Delayed Proliferative
ENSG00000088325.15,1,Delayed Proliferative
ENSG00000137812.19,1,Delayed Proliferative
ENSG00000133026.12,1,Delayed Proliferative
ENSG00000123360.11,1,Delayed Proliferative
ENSG00000118193.11,1,Delayed Proliferative
ENSG00000122966.15,1,Delayed Proliferative
ENSG00000136108.14,1,Delayed Proliferative
ENSG00000072571.19,1,Delayed Proliferative
ENSG00000076382.16,1,Delayed Proliferative
ENSG00000080986.12,1,Delayed Proliferative
ENSG00000214900.9,1,Delayed Proliferative
ENSG00000169679.14,1,Delayed Proliferative
ENSG00000113810.15,1,Delayed Proliferative
ENSG00000081181.7,1,Delayed Proliferative
ENSG00000146918.19,1,Delayed Proliferative
ENSG00000105379.9,1,Delayed Proliferative
ENSG00000137804.12,1,Delayed Proliferative
ENSG00000169607.12,1,Delayed Proliferative
ENSG00000183765.21,1,Delayed Proliferative
ENSG00000143228.12,1,Delayed Proliferative
ENSG00000133805.15,1,Delayed Proliferative
ENSG00000115425.13,1,Delayed Proliferative
ENSG00000148773.13,1,Delayed Proliferative
ENSG00000111665.11,1,Delayed Proliferative
ENSG00000067992.13,1,Delayed Proliferative
ENSG00000126787.12,1,Delayed Proliferative
ENSG00000100526.19,1,Delayed Proliferative
ENSG00000143409.15,1,Delayed Proliferative
ENSG00000157303.10,1,Delayed Proliferative
ENSG00000213390.10,1,Delayed Proliferative
ENSG00000163535.17,1,Delayed Proliferative
ENSG00000156970.12,1,Delayed Proliferative
ENSG00000117632.22,1,Delayed Proliferative
ENSG00000138180.15,1,Delayed Proliferative
ENSG00000170312.15,1,Delayed Proliferative
ENSG00000109685.17,1,Delayed Proliferative
ENSG00000149503.12,1,Delayed Proliferative
ENSG00000134690.10,1,Delayed Proliferative
ENSG00000079616.12,1,Delayed Proliferative
ENSG00000142945.12,1,Delayed Proliferative
ENSG00000109805.9,1,Delayed Proliferative
ENSG00000167315.17,1,Delayed Proliferative
ENSG00000198771.10,1,Delayed Proliferative
ENSG00000137880.5,1,Delayed Proliferative
ENSG00000107819.13,1,Delayed Proliferative
ENSG00000013810.18,1,Delayed Proliferative
ENSG00000137767.13,1,Delayed Proliferative
ENSG00000005448.16,1,Delayed Proliferative
ENSG00000157456.7,1,Delayed Proliferative
ENSG00000136717.14,1,Delayed Proliferative
ENSG00000123485.11,1,Delayed Proliferative
ENSG00000124181.14,1,Delayed Proliferative
ENSG00000137135.17,1,Delayed Proliferative
ENSG00000112992.16,1,Delayed Proliferative
ENSG00000182054.9,1,Delayed Proliferative
ENSG00000176171.11,1,Delayed Proliferative
ENSG00000090889.11,1,Delayed Proliferative
ENSG00000133816.15,1,Delayed Proliferative
ENSG00000162063.12,1,Delayed Proliferative
ENSG00000139182.14,1,Delayed Proliferative
ENSG00000005187.11,1,Delayed Proliferative
ENSG00000171097.13,1,Delayed Proliferative
ENSG00000100802.14,1,Delayed Proliferative
ENSG00000092964.17,1,Delayed Proliferative
ENSG00000275713.2,1,Delayed Proliferative
ENSG00000184661.13,1,Delayed Proliferative
ENSG00000100578.14,1,Delayed Proliferative
ENSG00000119471.14,1,Delayed Proliferative
ENSG00000119403.14,1,Delayed Proliferative
ENSG00000111348.8,1,Delayed Proliferative
ENSG00000164611.12,1,Delayed Proliferative
ENSG00000125629.14,1,Delayed Proliferative
ENSG00000053371.12,1,Delayed Proliferative
ENSG00000163516.13,1,Delayed Proliferative
ENSG00000119711.12,1,Delayed Proliferative
ENSG00000175063.16,1,Delayed Proliferative
ENSG00000131069.19,1,Delayed Proliferative
ENSG00000238105.7,1,Delayed Proliferative
ENSG00000011638.10,1,Delayed Proliferative
ENSG00000204272.12,1,Delayed Proliferative
ENSG00000099204.19,1,Delayed Proliferative
ENSG00000005189.19,1,Delayed Proliferative
ENSG00000087586.17,1,Delayed Proliferative
ENSG00000162511.7,1,Delayed Proliferative
ENSG00000137807.15,1,Delayed Proliferative
ENSG00000011426.10,1,Delayed Proliferative
ENSG00000274267.1,1,Delayed Proliferative
ENSG00000102882.11,1,Delayed Proliferative
ENSG00000102007.10,1,Delayed Proliferative
ENSG00000160298.17,1,Delayed Proliferative
ENSG00000149269.9,1,Delayed Proliferative
ENSG00000164104.11,1,Delayed Proliferative
ENSG00000054965.10,1,Delayed Proliferative
ENSG00000176438.12,1,Delayed Proliferative
ENSG00000155111.14,1,Delayed Proliferative
ENSG00000129484.13,1,Delayed Proliferative
ENSG00000084112.14,1,Delayed Proliferative
ENSG00000161888.11,1,Delayed Proliferative
ENSG00000186522.14,1,Delayed Proliferative
ENSG00000188610.12,1,Delayed Proliferative
ENSG00000166147.13,1,Delayed Proliferative
ENSG00000183137.14,1,Delayed Proliferative
ENSG00000125170.10,1,Delayed Proliferative
ENSG00000079691.17,1,Delayed Proliferative
ENSG00000141298.18,1,Delayed Proliferative
ENSG00000132718.8,1,Delayed Proliferative
ENSG00000075218.18,1,Delayed Proliferative
ENSG00000005844.17,1,Delayed Proliferative
ENSG00000115163.14,1,Delayed Proliferative
ENSG00000023697.12,1,Delayed Proliferative
ENSG00000106789.12,1,Delayed Proliferative
ENSG00000225697.12,1,Delayed Proliferative
ENSG00000196747.4,1,Delayed Proliferative
ENSG00000260822.1,1,Delayed Proliferative
ENSG00000087903.12,1,Delayed Proliferative
ENSG00000145386.9,1,Delayed Proliferative
ENSG00000079257.7,1,Delayed Proliferative
ENSG00000140575.12,1,Delayed Proliferative
ENSG00000160352.15,1,Delayed Proliferative
ENSG00000132535.19,1,Delayed Proliferative
ENSG00000095321.16,1,Delayed Proliferative
ENSG00000029993.14,1,Delayed Proliferative
ENSG00000117650.12,1,Delayed Proliferative
ENSG00000107742.12,1,Delayed Proliferative
ENSG00000135451.12,1,Delayed Proliferative
ENSG00000140534.13,1,Delayed Proliferative
ENSG00000129534.13,1,Delayed Proliferative
ENSG00000274290.2,1,Delayed Proliferative
ENSG00000160299.16,1,Delayed Proliferative
ENSG00000273703.1,1,Delayed Proliferative
ENSG00000141480.17,1,Delayed Proliferative
ENSG00000116017.10,1,Delayed Proliferative
ENSG00000115306.15,1,Delayed Proliferative
ENSG00000273983.1,1,Delayed Proliferative
ENSG00000149932.16,1,Delayed Proliferative
ENSG00000160183.14,1,Delayed Proliferative
ENSG00000142082.14,1,Delayed Proliferative
ENSG00000170275.14,1,Delayed Proliferative
ENSG00000161800.12,1,Delayed Proliferative
ENSG00000168918.13,1,Delayed Proliferative
ENSG00000184117.11,1,Delayed Proliferative
ENSG00000169032.9,1,Delayed Proliferative
ENSG00000185130.5,1,Delayed Proliferative
ENSG00000141959.16,1,Delayed Proliferative
ENSG00000105223.19,1,Delayed Proliferative
ENSG00000163689.20,1,Delayed Proliferative
ENSG00000104774.12,1,Delayed Proliferative
ENSG00000081760.16,1,Delayed Proliferative
ENSG00000072818.11,1,Delayed Proliferative
ENSG00000111674.8,1,Delayed Proliferative
ENSG00000184357.4,1,Delayed Proliferative
ENSG00000259768.5,1,Delayed Proliferative
ENSG00000171105.13,1,Delayed Proliferative
ENSG00000133318.13,1,Delayed Proliferative
ENSG00000139734.18,1,Delayed Proliferative
ENSG00000103381.11,1,Delayed Proliferative
ENSG00000278272.1,1,Delayed Proliferative
ENSG00000111424.10,1,Delayed Proliferative
ENSG00000124635.8,1,Delayed Proliferative
ENSG00000171148.13,1,Delayed Proliferative
ENSG00000276903.1,1,Delayed Proliferative
ENSG00000259291.2,1,Delayed Proliferative
ENSG00000164989.16,1,Delayed Proliferative
ENSG00000158402.19,1,Delayed Proliferative
ENSG00000114268.11,1,Delayed Proliferative
ENSG00000186591.12,1,Delayed Proliferative
ENSG00000122884.12,1,Delayed Proliferative
ENSG00000106804.7,1,Delayed Proliferative
ENSG00000123329.17,1,Delayed Proliferative
ENSG00000142733.15,1,Delayed Proliferative
ENSG00000215039.6,1,Delayed Proliferative
ENSG00000100417.11,1,Delayed Proliferative
ENSG00000197471.11,1,Delayed Proliferative
ENSG00000167664.8,1,Delayed Proliferative
ENSG00000178999.12,1,Delayed Proliferative
ENSG00000107341.4,1,Delayed Proliferative
ENSG00000163913.11,1,Delayed Proliferative
ENSG00000115756.12,1,Delayed Proliferative
ENSG00000187266.13,1,Delayed Proliferative
ENSG00000196123.12,1,Delayed Proliferative
ENSG00000148834.12,1,Delayed Proliferative
ENSG00000158290.16,1,Delayed Proliferative
ENSG00000136861.17,1,Delayed Proliferative
ENSG00000276180.1,1,Delayed Proliferative
ENSG00000166037.10,1,Delayed Proliferative
ENSG00000072778.19,1,Delayed Proliferative
ENSG00000180884.9,1,Delayed Proliferative
ENSG00000223478.1,1,Delayed Proliferative
ENSG00000188001.9,1,Delayed Proliferative
ENSG00000138443.15,1,Delayed Proliferative
ENSG00000149548.14,1,Delayed Proliferative
ENSG00000128923.10,1,Delayed Proliferative
ENSG00000121152.9,1,Delayed Proliferative
ENSG00000171848.14,1,Delayed Proliferative
ENSG00000196890.4,1,Delayed Proliferative
ENSG00000134986.13,1,Delayed Proliferative
ENSG00000134057.14,1,Delayed Proliferative
ENSG00000109107.13,1,Delayed Proliferative
ENSG00000276368.1,1,Delayed Proliferative
ENSG00000144118.13,1,Delayed Proliferative
ENSG00000186635.14,1,Delayed Proliferative
ENSG00000184922.13,1,Delayed Proliferative
ENSG00000076555.15,1,Delayed Proliferative
ENSG00000099219.13,1,Delayed Proliferative
ENSG00000138036.18,1,Delayed Proliferative
ENSG00000103034.14,1,Delayed Proliferative
ENSG00000005238.19,1,Delayed Proliferative
ENSG00000163755.8,1,Delayed Proliferative
ENSG00000048028.11,1,Delayed Proliferative
ENSG00000153048.10,1,Delayed Proliferative
ENSG00000196839.12,1,Delayed Proliferative
ENSG00000103995.13,1,Delayed Proliferative
ENSG00000278463.1,1,Delayed Proliferative
ENSG00000129116.18,1,Delayed Proliferative
ENSG00000166681.13,1,Delayed Proliferative
ENSG00000172081.13,1,Delayed Proliferative
ENSG00000131389.17,1,Delayed Proliferative
ENSG00000099875.14,1,Delayed Proliferative
ENSG00000064199.6,1,Delayed Proliferative
ENSG00000105220.15,1,Delayed Proliferative
ENSG00000128340.14,1,Delayed Proliferative
ENSG00000138641.16,1,Delayed Proliferative
ENSG00000171843.15,1,Delayed Proliferative
ENSG00000100938.17,1,Delayed Proliferative
ENSG00000274641.1,1,Delayed Proliferative
ENSG00000120868.13,1,Delayed Proliferative
ENSG00000122359.17,1,Delayed Proliferative
ENSG00000138376.10,1,Delayed Proliferative
ENSG00000109674.3,1,Delayed Proliferative
ENSG00000205885.7,1,Delayed Proliferative
ENSG00000165233.17,1,Delayed Proliferative
ENSG00000156804.7,1,Delayed Proliferative
ENSG00000277775.1,1,Delayed Proliferative
ENSG00000135766.8,1,Delayed Proliferative
ENSG00000198901.13,1,Delayed Proliferative
ENSG00000101236.16,1,Delayed Proliferative
ENSG00000099999.14,1,Delayed Proliferative
ENSG00000275126.1,1,Delayed Proliferative
ENSG00000151470.12,1,Delayed Proliferative
ENSG00000105323.16,1,Delayed Proliferative
ENSG00000133961.20,1,Delayed Proliferative
ENSG00000175215.10,1,Delayed Proliferative
ENSG00000180596.7,1,Delayed Proliferative
ENSG00000197153.4,1,Delayed Proliferative
ENSG00000069424.14,1,Delayed Proliferative
ENSG00000179222.17,1,Delayed Proliferative
ENSG00000141503.15,1,Delayed Proliferative
ENSG00000277224.2,1,Delayed Proliferative
ENSG00000101040.19,1,Delayed Proliferative
ENSG00000114023.15,1,Delayed Proliferative
ENSG00000165821.11,1,Delayed Proliferative
ENSG00000116678.19,1,Delayed Proliferative
ENSG00000102003.10,1,Delayed Proliferative
ENSG00000166801.15,1,Delayed Proliferative
ENSG00000101605.12,1,Delayed Proliferative
ENSG00000064666.14,1,Delayed Proliferative
ENSG00000135476.11,1,Delayed Proliferative
ENSG00000135924.15,1,Delayed Proliferative
ENSG00000198420.9,1,Delayed Proliferative
ENSG00000203814.6,1,Delayed Proliferative
ENSG00000021826.15,1,Delayed Proliferative
ENSG00000111726.12,1,Delayed Proliferative
ENSG00000067445.20,1,Delayed Proliferative
ENSG00000186350.10,1,Delayed Proliferative
ENSG00000161558.10,1,Delayed Proliferative
ENSG00000134574.11,1,Delayed Proliferative
ENSG00000167900.11,1,Delayed Proliferative
ENSG00000164105.3,1,Delayed Proliferative
ENSG00000187837.3,1,Delayed Proliferative
ENSG00000154079.5,1,Delayed Proliferative
ENSG00000163872.15,1,Delayed Proliferative
ENSG00000138182.14,1,Delayed Proliferative
ENSG00000110876.9,1,Delayed Proliferative
ENSG00000188868.13,1,Delayed Proliferative
ENSG00000104823.8,1,Delayed Proliferative
ENSG00000120727.12,1,Delayed Proliferative
ENSG00000184867.13,1,Delayed Proliferative
ENSG00000111837.11,1,Delayed Proliferative
ENSG00000196787.3,1,Delayed Proliferative
ENSG00000136830.11,1,Delayed Proliferative
ENSG00000278677.1,1,Delayed Proliferative
ENSG00000134590.13,1,Delayed Proliferative
ENSG00000183150.7,1,Delayed Proliferative
ENSG00000164976.8,1,Delayed Proliferative
ENSG00000111206.12,1,Delayed Proliferative
ENSG00000175782.9,1,Delayed Proliferative
ENSG00000163359.15,1,Delayed Proliferative
ENSG00000089692.8,1,Delayed Proliferative
ENSG00000274997.1,1,Delayed Proliferative
ENSG00000030582.17,1,Delayed Proliferative
ENSG00000172830.12,1,Delayed Proliferative
ENSG00000120539.14,1,Delayed Proliferative
ENSG00000267751.5,1,Delayed Proliferative
ENSG00000105438.8,1,Delayed Proliferative
ENSG00000151715.7,1,Delayed Proliferative
ENSG00000134333.13,1,Delayed Proliferative
ENSG00000048392.11,1,Delayed Proliferative
ENSG00000187535.13,1,Delayed Proliferative
ENSG00000130775.15,1,Delayed Proliferative
ENSG00000197903.7,1,Delayed Proliferative
ENSG00000138303.17,1,Delayed Proliferative
ENSG00000118369.12,1,Delayed Proliferative
ENSG00000278588.1,1,Delayed Proliferative
ENSG00000156265.15,1,Delayed Proliferative
ENSG00000235162.8,1,Delayed Proliferative
ENSG00000129657.15,1,Delayed Proliferative
ENSG00000183598.3,1,Delayed Proliferative
ENSG00000117318.8,1,Delayed Proliferative
ENSG00000129173.12,1,Delayed Proliferative
ENSG00000177181.14,1,Delayed Proliferative
ENSG00000196968.10,1,Delayed Proliferative
ENSG00000108852.14,1,Delayed Proliferative
ENSG00000246465.1,1,Delayed Proliferative
ENSG00000274750.2,1,Delayed Proliferative
ENSG00000102781.13,1,Delayed Proliferative
ENSG00000149577.15,1,Delayed Proliferative
ENSG00000185669.5,1,Delayed Proliferative
ENSG00000143437.20,1,Delayed Proliferative
ENSG00000197355.10,1,Delayed Proliferative
ENSG00000104490.17,1,Delayed Proliferative
ENSG00000253824.1,1,Delayed Proliferative
ENSG00000161513.11,1,Delayed Proliferative
ENSG00000115977.18,1,Delayed Proliferative
ENSG00000138617.15,1,Delayed Proliferative
ENSG00000095370.19,1,Delayed Proliferative
ENSG00000132471.11,1,Delayed Proliferative
ENSG00000171467.15,1,Delayed Proliferative
ENSG00000164674.15,1,Delayed Proliferative
ENSG00000137497.17,1,Delayed Proliferative
ENSG00000186767.6,1,Delayed Proliferative
ENSG00000244509.3,1,Delayed Proliferative
ENSG00000274618.1,1,Delayed Proliferative
ENSG00000130714.15,1,Delayed Proliferative
ENSG00000196975.15,1,Delayed Proliferative
ENSG00000132906.17,1,Delayed Proliferative
ENSG00000110013.12,1,Delayed Proliferative
ENSG00000159231.5,1,Delayed Proliferative
ENSG00000144711.15,1,Delayed Proliferative
ENSG00000278828.1,1,Delayed Proliferative
ENSG00000157216.15,1,Delayed Proliferative
ENSG00000102984.14,1,Delayed Proliferative
ENSG00000114126.17,1,Delayed Proliferative
ENSG00000173727.12,1,Delayed Proliferative
ENSG00000023171.17,1,Delayed Proliferative
ENSG00000168765.16,1,Delayed Proliferative
ENSG00000196924.15,1,Delayed Proliferative
ENSG00000152465.17,1,Delayed Proliferative
ENSG00000180573.9,1,Delayed Proliferative
ENSG00000188266.13,1,Delayed Proliferative
ENSG00000180304.14,1,Delayed Proliferative
ENSG00000160007.18,1,Delayed Proliferative
ENSG00000277075.2,1,Delayed Proliferative
ENSG00000168556.6,1,Delayed Proliferative
ENSG00000171298.12,1,Delayed Proliferative
ENSG00000123815.11,1,Delayed Proliferative
ENSG00000076928.17,1,Delayed Proliferative
ENSG00000233822.4,1,Delayed Proliferative
ENSG00000089685.14,1,Delayed Proliferative
ENSG00000225205.5,1,Delayed Proliferative
ENSG00000054611.13,1,Delayed Proliferative
ENSG00000072110.13,1,Delayed Proliferative
ENSG00000284946.1,1,Delayed Proliferative
ENSG00000158406.4,1,Delayed Proliferative
ENSG00000107960.10,1,Delayed Proliferative
ENSG00000277157.1,1,Delayed Proliferative
ENSG00000124610.4,1,Delayed Proliferative
ENSG00000178585.14,1,Delayed Proliferative
ENSG00000104765.15,1,Delayed Proliferative
ENSG00000105559.11,1,Delayed Proliferative
ENSG00000169764.15,1,Delayed Proliferative
ENSG00000135317.12,1,Delayed Proliferative
ENSG00000061273.17,1,Delayed Proliferative
ENSG00000103187.7,1,Delayed Proliferative
ENSG00000268516.2,1,Delayed Proliferative
ENSG00000124575.6,1,Delayed Proliferative
ENSG00000171792.10,1,Delayed Proliferative
ENSG00000116857.16,1,Delayed Proliferative
ENSG00000104894.11,1,Delayed Proliferative
ENSG00000143847.15,1,Delayed Proliferative
ENSG00000170037.13,1,Delayed Proliferative
ENSG00000134072.10,1,Delayed Proliferative
ENSG00000158710.14,1,Delayed Proliferative
ENSG00000089639.10,1,Delayed Proliferative
ENSG00000268119.5,1,Delayed Proliferative
ENSG00000278705.1,1,Delayed Proliferative
ENSG00000159335.15,1,Delayed Proliferative
ENSG00000196923.13,1,Delayed Proliferative
ENSG00000276410.3,1,Delayed Proliferative
ENSG00000184270.4,1,Delayed Proliferative
ENSG00000135740.16,1,Delayed Proliferative
ENSG00000188486.3,1,Delayed Proliferative
ENSG00000167550.10,1,Delayed Proliferative
ENSG00000239697.10,1,Delayed Proliferative
ENSG00000198961.9,1,Delayed Proliferative
ENSG00000100206.9,1,Delayed Proliferative
ENSG00000124104.18,1,Delayed Proliferative
ENSG00000130830.14,1,Delayed Proliferative
ENSG00000184678.10,1,Delayed Proliferative
ENSG00000143373.17,1,Delayed Proliferative
ENSG00000189060.5,1,Delayed Proliferative
ENSG00000177595.17,1,Delayed Proliferative
ENSG00000138835.22,1,Delayed Proliferative
ENSG00000081026.18,1,Delayed Proliferative
ENSG00000006432.15,1,Delayed Proliferative
ENSG00000138794.9,1,Delayed Proliferative
ENSG00000011590.13,1,Delayed Proliferative
ENSG00000278637.1,1,Delayed Proliferative
ENSG00000165046.12,1,Delayed Proliferative
ENSG00000175567.8,1,Delayed Proliferative
ENSG00000033627.16,1,Delayed Proliferative
ENSG00000225489.6,1,Delayed Proliferative
ENSG00000126458.3,1,Delayed Proliferative
ENSG00000088543.14,1,Delayed Proliferative
ENSG00000188277.9,1,Delayed Proliferative
ENSG00000168807.16,1,Delayed Proliferative
ENSG00000100979.14,1,Delayed Proliferative
ENSG00000168298.6,1,Delayed Proliferative
ENSG00000114779.19,1,Delayed Proliferative
ENSG00000213672.7,1,Delayed Proliferative
ENSG00000160445.10,1,Delayed Proliferative
ENSG00000004700.15,1,Delayed Proliferative
ENSG00000153815.16,1,Delayed Proliferative
ENSG00000105483.17,1,Delayed Proliferative
ENSG00000112367.10,1,Delayed Proliferative
ENSG00000141526.16,1,Delayed Proliferative
ENSG00000260231.2,1,Delayed Proliferative
ENSG00000024862.17,1,Delayed Proliferative
ENSG00000121988.17,1,Delayed Proliferative
ENSG00000278771.1,1,Delayed Proliferative
ENSG00000184481.16,1,Delayed Proliferative
ENSG00000164306.10,1,Delayed Proliferative
ENSG00000132003.9,1,Delayed Proliferative
ENSG00000156509.13,1,Delayed Proliferative
ENSG00000115042.9,1,Delayed Proliferative
ENSG00000173715.16,1,Delayed Proliferative
ENSG00000105701.15,1,Delayed Proliferative
ENSG00000102034.16,1,Delayed Proliferative
ENSG00000143545.8,1,Delayed Proliferative
ENSG00000137414.5,1,Delayed Proliferative
ENSG00000282988.2,1,Delayed Proliferative
ENSG00000143224.17,1,Delayed Proliferative
ENSG00000054690.13,1,Delayed Proliferative
ENSG00000181218.5,1,Delayed Proliferative
ENSG00000141562.17,1,Delayed Proliferative
ENSG00000104973.17,1,Delayed Proliferative
ENSG00000196189.12,1,Delayed Proliferative
ENSG00000126705.14,1,Delayed Proliferative
ENSG00000176890.15,1,Delayed Proliferative
ENSG00000089876.11,1,Delayed Proliferative
ENSG00000166153.16,1,Delayed Proliferative
ENSG00000081913.13,1,Delayed Proliferative
ENSG00000166171.12,1,Delayed Proliferative
ENSG00000169756.16,1,Delayed Proliferative
ENSG00000117394.21,1,Delayed Proliferative
ENSG00000136295.14,1,Delayed Proliferative
ENSG00000137831.14,1,Delayed Proliferative
ENSG00000171291.8,1,Delayed Proliferative
ENSG00000260997.1,1,Delayed Proliferative
ENSG00000197879.16,1,Delayed Proliferative
ENSG00000198113.2,1,Delayed Proliferative
ENSG00000203852.3,1,Delayed Proliferative
ENSG00000257167.2,1,Delayed Proliferative
ENSG00000101400.5,1,Delayed Proliferative
ENSG00000198873.11,1,Delayed Proliferative
ENSG00000186185.13,1,Delayed Proliferative
ENSG00000152217.18,1,Delayed Proliferative
ENSG00000165891.15,1,Delayed Proliferative
ENSG00000134824.13,1,Delayed Proliferative
ENSG00000176454.13,1,Delayed Proliferative
ENSG00000106330.11,1,Delayed Proliferative
ENSG00000135441.7,1,Delayed Proliferative
ENSG00000076706.16,1,Delayed Proliferative
ENSG00000197324.8,1,Delayed Proliferative
ENSG00000141504.11,1,Delayed Proliferative
ENSG00000100075.9,1,Delayed Proliferative
ENSG00000169992.9,1,Delayed Proliferative
ENSG00000158887.15,1,Delayed Proliferative
ENSG00000143578.15,1,Delayed Proliferative
ENSG00000091542.8,1,Delayed Proliferative
ENSG00000176485.11,1,Delayed Proliferative
ENSG00000173821.19,1,Delayed Proliferative
ENSG00000159788.19,1,Delayed Proliferative
ENSG00000198721.12,1,Delayed Proliferative
ENSG00000160233.7,1,Delayed Proliferative
ENSG00000227051.6,1,Delayed Proliferative
ENSG00000267757.4,1,Delayed Proliferative
ENSG00000166105.15,1,Delayed Proliferative
ENSG00000235954.6,1,Delayed Proliferative
ENSG00000172197.10,1,Delayed Proliferative
ENSG00000266028.7,1,Delayed Proliferative
ENSG00000171453.18,2,Repressed Quiescence
ENSG00000108021.20,2,Repressed Quiescence
ENSG00000144867.11,2,Repressed Quiescence
ENSG00000198945.7,2,Repressed Quiescence
ENSG00000175556.16,2,Repressed Quiescence
ENSG00000213762.11,2,Repressed Quiescence
ENSG00000136100.13,2,Repressed Quiescence
ENSG00000119523.9,2,Repressed Quiescence
ENSG00000067533.5,2,Repressed Quiescence
ENSG00000114098.17,2,Repressed Quiescence
ENSG00000107937.18,2,Repressed Quiescence
ENSG00000279369.1,2,Repressed Quiescence
ENSG00000145907.14,2,Repressed Quiescence
ENSG00000135763.9,2,Repressed Quiescence
ENSG00000171867.16,2,Repressed Quiescence
ENSG00000204519.10,2,Repressed Quiescence
ENSG00000102678.6,2,Repressed Quiescence
ENSG00000114767.6,2,Repressed Quiescence
ENSG00000026508.18,2,Repressed Quiescence
ENSG00000104205.13,2,Repressed Quiescence
ENSG00000121406.8,2,Repressed Quiescence
ENSG00000100413.16,2,Repressed Quiescence
ENSG00000186017.14,2,Repressed Quiescence
ENSG00000006194.9,2,Repressed Quiescence
ENSG00000169016.16,2,Repressed Quiescence
ENSG00000082258.12,2,Repressed Quiescence
ENSG00000253710.3,2,Repressed Quiescence
ENSG00000198042.10,2,Repressed Quiescence
ENSG00000205089.7,2,Repressed Quiescence
ENSG00000008283.15,2,Repressed Quiescence
ENSG00000036549.12,2,Repressed Quiescence
ENSG00000138035.14,2,Repressed Quiescence
ENSG00000117174.10,2,Repressed Quiescence
ENSG00000074935.13,2,Repressed Quiescence
ENSG00000124275.14,2,Repressed Quiescence
ENSG00000171208.9,2,Repressed Quiescence
ENSG00000119729.11,2,Repressed Quiescence
ENSG00000124784.8,2,Repressed Quiescence
ENSG00000253438.3,2,Repressed Quiescence
ENSG00000132603.14,2,Repressed Quiescence
ENSG00000106952.7,2,Repressed Quiescence
ENSG00000136152.14,2,Repressed Quiescence
ENSG00000015171.19,2,Repressed Quiescence
ENSG00000121989.14,2,Repressed Quiescence
ENSG00000090612.20,2,Repressed Quiescence
ENSG00000086712.12,2,Repressed Quiescence
ENSG00000132768.13,2,Repressed Quiescence
ENSG00000166166.12,2,Repressed Quiescence
ENSG00000104643.9,2,Repressed Quiescence
ENSG00000110931.18,2,Repressed Quiescence
ENSG00000244045.12,2,Repressed Quiescence
ENSG00000184743.12,2,Repressed Quiescence
ENSG00000009335.17,2,Repressed Quiescence
ENSG00000196357.11,2,Repressed Quiescence
ENSG00000100418.7,2,Repressed Quiescence
ENSG00000083817.8,2,Repressed Quiescence
ENSG00000124217.4,2,Repressed Quiescence
ENSG00000080608.9,2,Repressed Quiescence
ENSG00000154945.6,2,Repressed Quiescence
ENSG00000198440.9,2,Repressed Quiescence
ENSG00000166261.10,2,Repressed Quiescence
ENSG00000138378.18,2,Repressed Quiescence
ENSG00000245937.7,2,Repressed Quiescence
ENSG00000012983.11,2,Repressed Quiescence
ENSG00000167721.10,2,Repressed Quiescence
ENSG00000168827.14,2,Repressed Quiescence
ENSG00000162086.14,2,Repressed Quiescence
ENSG00000178105.10,2,Repressed Quiescence
ENSG00000152784.15,2,Repressed Quiescence
ENSG00000168890.13,2,Repressed Quiescence
ENSG00000104689.9,2,Repressed Quiescence
ENSG00000134440.11,2,Repressed Quiescence
ENSG00000018869.16,2,Repressed Quiescence
ENSG00000123545.5,2,Repressed Quiescence
ENSG00000196653.11,2,Repressed Quiescence
ENSG00000103037.11,2,Repressed Quiescence
ENSG00000107443.15,2,Repressed Quiescence
ENSG00000176896.8,2,Repressed Quiescence
ENSG00000176022.5,2,Repressed Quiescence
ENSG00000163785.12,2,Repressed Quiescence
ENSG00000163811.11,2,Repressed Quiescence
ENSG00000107611.15,2,Repressed Quiescence
ENSG00000132356.11,2,Repressed Quiescence
ENSG00000165271.16,2,Repressed Quiescence
ENSG00000164151.11,2,Repressed Quiescence
ENSG00000139197.10,2,Repressed Quiescence
ENSG00000185127.6,2,Repressed Quiescence
ENSG00000170854.17,2,Repressed Quiescence
ENSG00000129292.20,2,Repressed Quiescence
ENSG00000078967.12,2,Repressed Quiescence
ENSG00000131871.14,2,Repressed Quiescence
ENSG00000214706.10,2,Repressed Quiescence
ENSG00000135775.13,2,Repressed Quiescence
ENSG00000134987.11,2,Repressed Quiescence
ENSG00000159917.16,2,Repressed Quiescence
ENSG00000096968.13,2,Repressed Quiescence
ENSG00000242485.5,2,Repressed Quiescence
ENSG00000164398.12,2,Repressed Quiescence
ENSG00000213593.9,2,Repressed Quiescence
ENSG00000179598.5,2,Repressed Quiescence
ENSG00000110042.7,2,Repressed Quiescence
ENSG00000179909.15,2,Repressed Quiescence
ENSG00000137574.10,2,Repressed Quiescence
ENSG00000198298.12,2,Repressed Quiescence
ENSG00000261167.1,2,Repressed Quiescence
ENSG00000089022.13,2,Repressed Quiescence
ENSG00000188211.8,2,Repressed Quiescence
ENSG00000134697.12,2,Repressed Quiescence
ENSG00000102531.16,2,Repressed Quiescence
