ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,cluster,database,category,subcategory
GO:0007049,cell cycle,107/346,284/1745,0.3767605633802817,1.9001363673369698,8.242231396135525,8.602410961166612e-15,1.4031488101102874e-12,1.4031488101102874e-12,CENPN/SEPTIN6/FSD1/ZWINT/DNA2/CDC6/GMNN/BRME1/TUBA4A/RPA1/CDC7/CENPM/SIPA1/HAUS4/RAD54L/RAD51B/PSMC3IP/BRIP1/E2F1/RGS14/HAUS1/ESCO2/WDR62/CENPI/MYBL2/POLE/TTK/HASPIN/CDCA5/CENPW/SEPTIN9/MAPK12/BLM/DONSON/PRKCB/BRCA2/MND1/MELK/CHEK1/KNTC1/TIMELESS/LIG1/SKA2/RMI2/CENPL/CALM3/RAD54B/EIF2AK4/GINS1/ECT2/STIL/AUNIP/SUV39H1/PRKACA/RAD51/CENPU/MAD2L1/RAD51AP1/CDC45/BRCA1/CENPO/SGO1/CLSPN/CLASP1/VASH1/CDT1/CDC25B/KIF18A/XRCC2/ARL3/CKS1B/SKA3/CENPH/DSCC1/DSN1/NCAPD3/CEP295/UHRF1/FANCD2/INTS13/WDR76/PHF13/MCM6/ATAD5/WDHD1/CCNE2/RFC5/MCM4/NUP37/UNC119/CDC25A/EXO1/EME1/PKMYT1/CCNE1/RRM1/SMC2/ITGB3BP/CPAP/CEP250/WEE1/DTL/PLK4/PPP2R5D/PCLAF/ORC1/CDK2,107,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0022402,cell cycle process,96/346,247/1745,0.38866396761133604,1.9601694320282697,8.097349373695316,3.576298082392825e-14,5.2500055849526675e-12,5.250005584952667e-12,CENPN/SEPTIN6/FSD1/ZWINT/DNA2/CDC6/GMNN/BRME1/CDC7/CENPM/HAUS4/RAD54L/RAD51B/PSMC3IP/BRIP1/E2F1/RGS14/HAUS1/ESCO2/WDR62/CENPI/POLE/TTK/HASPIN/CDCA5/CENPW/SEPTIN9/BLM/DONSON/PRKCB/BRCA2/MND1/MELK/CHEK1/KNTC1/TIMELESS/LIG1/SKA2/RMI2/CENPL/CALM3/RAD54B/EIF2AK4/GINS1/ECT2/STIL/AUNIP/RAD51/CENPU/MAD2L1/RAD51AP1/CDC45/BRCA1/CENPO/SGO1/CLSPN/CLASP1/CDT1/CDC25B/KIF18A/XRCC2/ARL3/SKA3/CENPH/DSCC1/DSN1/NCAPD3/CEP295/UHRF1/FANCD2/INTS13/WDR76/PHF13/MCM6/ATAD5/CCNE2/RFC5/MCM4/NUP37/UNC119/CDC25A/EME1/PKMYT1/CCNE1/RRM1/SMC2/ITGB3BP/CPAP/CEP250/WEE1/DTL/PLK4/PPP2R5D/PCLAF/ORC1/CDK2,96,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0006310,DNA recombination,44/346,78/1745,0.5641025641025641,2.844968133985475,8.288401933600564,2.496907670512435e-13,3.33223678210205e-11,3.33223678210205e-11,BRME1/RPA1/CDC7/RAD54L/RAD51B/PSMC3IP/BRIP1/GINS2/HROB/GINS4/BLM/BRCA2/MND1/TONSL/WAS/CHEK1/TIMELESS/RPA3/LIG1/RMI2/RAD54B/AUNIP/RAD51/RAD51AP1/CDC45/BRCA1/PARPBP/XRCC2/MCM8/RECQL4/UHRF1/FANCD2/FANCB/MAGEF1/MCM6/MMS22L/ZGRF1/MCM4/EXO1/EME1/POLQ/HELLS/SMC2/MCM7,44,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0033554,cellular response to stress,94/346,263/1745,0.3574144486692015,1.80256708938658,7.021623707103962,2.9758528550584185e-11,3.6404599926881317e-9,3.6404599926881317e-9,UBE2T/ABI3/DNA2/BRME1/RPA1/CDC7/CASP2/SIPA1/POLE2/RAD54L/RAD51B/CBX5/BRIP1/E2F1/GINS2/ATP2A3/POLE/HROB/CDCA5/GINS4/PRDX2/DHFR/MAPK12/BLM/DONSON/BRCA2/TONSL/TRAIP/WAS/CHEK1/POLD1/CIP2A/TIMELESS/MGME1/RPA3/LIG1/FAAP24/RMI2/FANCG/ERCC6L/RAD54B/NQO1/EIF2AK4/RNFT2/ECT2/AUNIP/MAPK11/SUV39H1/PRKACA/RAD51/RAD51AP1/CDC45/BRCA1/BCL2L12/CLSPN/VASH1/PARPBP/XRCC2/POLD3/FANCA/MCM8/ZBTB7B/RECQL4/UHRF1/FANCD2/DNAJC18/WDR76/FANCB/PHF13/MAGEF1/BAG3/MCM6/ATAD5/MMS22L/FANCI/ZGRF1/WDHD1/RFC5/MCM10/MCM4/CHAF1A/EXO1/EME1/POLQ/QARS1/HELLS/RRM1/FAM111B/NUDT2/MCM7/CHAF1B/DTL/PCLAF/CDK2,94,C5_Delayed Proliferative,GO_BP,NA,NA
hsa03460,Fanconi anemia pathway,16/171,17/846,0.9411764705882353,4.656346749226006,7.660711265370645,6.082440545497975e-11,9.97520249461668e-9,9.013039620943955e-9,29089/6117/83990/641/675/6119/91442/116028/2189/5888/672/2175/2177/2187/55215/146956,16,C5_Delayed Proliferative,KEGG,Genetic Information Processing,Replication and repair
hsa03030,DNA replication,14/171,14/846,1,4.947368421052632,7.4917718022402475,1.2253956927256514e-10,1.0048244680350341e-8,9.079036488112629e-9,1763/6117/5558/5427/5426/5557/5424/6119/3978/10714/4175/5985/4173/4176,14,C5_Delayed Proliferative,KEGG,Genetic Information Processing,Replication and repair
GO:0033260,nuclear DNA replication,14/346,15/1745,0.9333333333333333,4.707129094412331,7.16906833827914,1.4432045016480558e-9,1.629710929553343e-7,1.629710929553343e-7,DNA2/GMNN/CDC7/BLM/DONSON/BRCA2/LIG1/GINS1/RAD51/CDC45/CDT1/MCM6/ATAD5/MCM4,14,C5_Delayed Proliferative,GO_BP,NA,NA
hsa03440,Homologous recombination,14/171,16/846,0.875,4.328947368421052,6.762423999981617,9.98088577486522e-9,5.45621755692632e-7,4.92993551234738e-7,6117/8438/5890/83990/641/675/5424/6119/25788/5888/672/7516/10714/146956,14,C5_Delayed Proliferative,KEGG,Genetic Information Processing,Replication and repair
GO:0031570,DNA integrity checkpoint signaling,23/346,36/1745,0.6388888888888888,3.222141939627489,6.6981435003356085,6.606269134481951e-9,6.927145063871075e-7,6.927145063871075e-7,DNA2/CDC6/CDC7/BRIP1/E2F1/BLM/DONSON/BRCA2/CHEK1/TIMELESS/EIF2AK4/RAD51/CDC45/BRCA1/CLSPN/CDT1/FANCD2/WDR76/RFC5/EME1/DTL/ORC1/CDK2,23,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0000075,cell cycle checkpoint signaling,29/346,56/1745,0.5178571428571429,2.611736168455822,6.095026147237288,5.633486454916879e-8,5.513305410545319e-6,5.513305410545319e-6,ZWINT/DNA2/CDC6/CDC7/BRIP1/E2F1/TTK/HASPIN/BLM/DONSON/BRCA2/CHEK1/KNTC1/TIMELESS/EIF2AK4/RAD51/MAD2L1/CDC45/BRCA1/CLSPN/CDT1/SKA3/FANCD2/WDR76/RFC5/EME1/DTL/ORC1/CDK2,29,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0000278,mitotic cell cycle,66/346,186/1745,0.3548387096774194,1.789576729442476,5.664090543986819,8.268964768610987e-8,7.58677517520058e-6,7.58677517520058e-6,SEPTIN6/FSD1/ZWINT/DNA2/CDC6/GMNN/TUBA4A/CDC7/RAD51B/E2F1/WDR62/CENPI/MYBL2/POLE/TTK/HASPIN/CENPW/BLM/DONSON/PRKCB/BRCA2/MELK/CHEK1/KNTC1/TIMELESS/LIG1/SKA2/GINS1/ECT2/STIL/RAD51/MAD2L1/CDC45/BRCA1/CLSPN/CLASP1/CDT1/CDC25B/KIF18A/XRCC2/ARL3/CKS1B/SKA3/CENPH/NCAPD3/UHRF1/FANCD2/INTS13/PHF13/MCM6/WDHD1/CCNE2/MCM4/UNC119/CDC25A/EME1/PKMYT1/CCNE1/RRM1/SMC2/CPAP/CEP250/WEE1/DTL/ORC1/CDK2,66,C5_Delayed Proliferative,GO_BP,NA,NA
GO:1901987,regulation of cell cycle phase transition,40/346,93/1745,0.43010752688172044,2.169183914475729,5.761316274091835,1.2737124048271143e-7,1.099888123697767e-5,1.0998881236977669e-5,ZWINT/DNA2/CDC6/CDC7/RAD51B/BRIP1/E2F1/TTK/HASPIN/BLM/DONSON/BRCA2/CHEK1/KNTC1/TIMELESS/EIF2AK4/STIL/RAD51/MAD2L1/CDC45/BRCA1/CLSPN/CDT1/CDC25B/SKA3/FANCD2/WDR76/ATAD5/CCNE2/RFC5/CDC25A/EME1/PKMYT1/CCNE1/RRM1/CPAP/WEE1/DTL/ORC1/CDK2,40,C5_Delayed Proliferative,GO_BP,NA,NA
GO:1901988,negative regulation of cell cycle phase transition,31/346,64/1745,0.484375,2.442873916184971,5.84705185151713,1.4276422063999152e-7,1.164321532775042e-5,1.1643215327750419e-5,ZWINT/DNA2/CDC6/CDC7/BRIP1/E2F1/TTK/HASPIN/BLM/DONSON/BRCA2/CHEK1/KNTC1/TIMELESS/EIF2AK4/RAD51/MAD2L1/CDC45/BRCA1/CLSPN/CDT1/SKA3/FANCD2/WDR76/RFC5/EME1/PKMYT1/WEE1/DTL/ORC1/CDK2,31,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0044786,cell cycle DNA replication,14/346,18/1745,0.7777777777777778,3.922607578676943,6.196736400773304,1.630162940091278e-7,1.2595153663442084e-5,1.2595153663442084e-5,DNA2/GMNN/CDC7/BLM/DONSON/BRCA2/LIG1/GINS1/RAD51/CDC45/CDT1/MCM6/ATAD5/MCM4,14,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0045005,DNA-templated DNA replication maintenance of fidelity,17/346,25/1745,0.68,3.4294797687861274,6.083051597050038,1.8198675311474075e-7,1.3357827678621972e-5,1.335782767862197e-5,DNA2/POLE/BLM/DONSON/BRCA2/TONSL/TRAIP/POLD1/TIMELESS/RAD51/BRCA1/MCM8/MMS22L/EXO1/EME1/POLQ/FAM111B,17,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0045786,negative regulation of cell cycle,35/346,78/1745,0.44871794871794873,2.2630428338520825,5.674139554760654,2.3701845671526747e-7,1.6568718783714885e-5,1.6568718783714885e-5,ZWINT/DNA2/CDC6/GMNN/CDC7/SIPA1/BRIP1/E2F1/TTK/HASPIN/MAPK12/BLM/DONSON/BRCA2/CHEK1/KNTC1/TIMELESS/EIF2AK4/SUV39H1/RAD51/MAD2L1/CDC45/BRCA1/CLSPN/CDT1/SKA3/FANCD2/WDR76/RFC5/EME1/PKMYT1/WEE1/DTL/ORC1/CDK2,35,C5_Delayed Proliferative,GO_BP,NA,NA
hsa04110,Cell cycle,25/171,49/846,0.5102040816326531,2.5241675617615464,5.529375922196539,6.618704436812167e-7,2.7136688190929884e-5,2.4519206099129086e-5,1870/990/8317/1869/157570/7272/113130/1111/23594/4085/8318/151648/81620/994/4175/9134/4173/993/9088/898/4176/7465/5528/4998/1017,25,C5_Delayed Proliferative,KEGG,Cellular Processes,Cell growth and death
GO:0006270,DNA replication initiation,13/346,17/1745,0.7647058823529411,3.856681400884053,5.884598426177135,6.611324140121718e-7,4.411556289863038e-5,4.411556289863038e-5,CDC6/GMNN/PRIM2/PRIM1/ORC6/CDC45/CDT1/MCM6/MCM10/MCM4/MCM7/DTL/ORC1,13,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0010948,negative regulation of cell cycle process,32/346,71/1745,0.4507042253521127,2.2730603272816086,5.445062440057108,7.19721683159435e-7,4.593701873382829e-5,4.593701873382828e-5,ZWINT/DNA2/CDC6/GMNN/CDC7/BRIP1/E2F1/TTK/HASPIN/BLM/DONSON/BRCA2/CHEK1/KNTC1/TIMELESS/EIF2AK4/RAD51/MAD2L1/CDC45/BRCA1/CLSPN/CDT1/SKA3/FANCD2/WDR76/RFC5/EME1/PKMYT1/WEE1/DTL/ORC1/CDK2,32,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0000076,DNA replication checkpoint signaling,10/346,11/1745,0.9090909090909091,4.5848660010509725,5.929897072888999,7.661437629934392e-7,4.686246016976536e-5,4.686246016976536e-5,DNA2/CDC6/CDC7/DONSON/TIMELESS/CDC45/CLSPN/CDT1/RFC5/ORC1,10,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0061982,meiosis I cell cycle process,17/346,27/1745,0.6296296296296297,3.1754442303575257,5.663966669143018,9.556102882501482e-7,5.6113436126048696e-5,5.61134361260487e-5,ZWINT/BRME1/RAD54L/RAD51B/PSMC3IP/BRIP1/BRCA2/MND1/RAD54B/RAD51/RAD51AP1/SGO1/CDC25B/FANCD2/CDC25A/EME1/PKMYT1,17,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0044770,cell cycle phase transition,43/346,111/1745,0.38738738738738737,1.953731187835234,5.162545358401662,1.4501309003145825e-6,8.18766216023772e-5,8.18766216023772e-5,ZWINT/DNA2/CDC6/CDC7/RAD51B/BRIP1/E2F1/POLE/TTK/HASPIN/BLM/DONSON/BRCA2/MELK/CHEK1/KNTC1/TIMELESS/EIF2AK4/STIL/RAD51/MAD2L1/CDC45/BRCA1/CLSPN/CLASP1/CDT1/CDC25B/SKA3/FANCD2/WDR76/ATAD5/CCNE2/RFC5/CDC25A/EME1/PKMYT1/CCNE1/RRM1/CPAP/WEE1/DTL/ORC1/CDK2,43,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0035825,homologous recombination,13/346,18/1745,0.7222222222222222,3.6424213230571616,5.602664045023968,1.9562343260200834e-6,1.063611848369438e-4,1.063611848369438e-4,BRME1/RAD54L/RAD51B/PSMC3IP/BRIP1/MND1/RAD54B/RAD51/RAD51AP1/BRCA1/UHRF1/FANCD2/EME1,13,C5_Delayed Proliferative,GO_BP,NA,NA
GO:1903047,mitotic cell cycle process,59/346,173/1745,0.34104046242774566,1.71998730328444,4.960483975737737,2.221575100285044e-6,1.1647400882923016e-4,1.1647400882923016e-4,SEPTIN6/FSD1/ZWINT/DNA2/CDC6/GMNN/CDC7/RAD51B/E2F1/WDR62/CENPI/POLE/TTK/HASPIN/BLM/DONSON/PRKCB/BRCA2/MELK/CHEK1/KNTC1/TIMELESS/LIG1/SKA2/GINS1/ECT2/STIL/RAD51/MAD2L1/CDC45/BRCA1/CLSPN/CLASP1/CDT1/CDC25B/KIF18A/ARL3/SKA3/CENPH/NCAPD3/UHRF1/FANCD2/INTS13/PHF13/MCM6/CCNE2/MCM4/UNC119/CDC25A/EME1/PKMYT1/CCNE1/RRM1/SMC2/CPAP/WEE1/DTL/ORC1/CDK2,59,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0007131,reciprocal meiotic recombination,11/346,14/1745,0.7857142857142857,3.9626341866226262,5.533449442995161,3.3226805340844067e-6,1.6258983413453029e-4,1.625898341345303e-4,BRME1/RAD54L/RAD51B/PSMC3IP/BRIP1/MND1/RAD54B/RAD51/RAD51AP1/FANCD2/EME1,11,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0140527,reciprocal homologous recombination,11/346,14/1745,0.7857142857142857,3.9626341866226262,5.533449442995161,3.3226805340844067e-6,1.6258983413453029e-4,1.625898341345303e-4,BRME1/RAD54L/RAD51B/PSMC3IP/BRIP1/MND1/RAD54B/RAD51/RAD51AP1/FANCD2/EME1,11,C5_Delayed Proliferative,GO_BP,NA,NA
GO:1902969,mitotic DNA replication,9/346,10/1745,0.9,4.539017341040463,5.580015220466261,3.5937218110469155e-6,1.701801167295765e-4,1.701801167295765e-4,GMNN/BRCA2/LIG1/GINS1/RAD51/CDC45/CDT1/MCM6/MCM4,9,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0036297,interstrand cross-link repair,10/346,12/1745,0.8333333333333334,4.202793834296725,5.535065415357063,3.788586618856816e-6,1.7380141114005645e-4,1.7380141114005645e-4,HROB/FAAP24/FANCG/RAD51/RAD51AP1/FANCA/MCM8/FANCD2/FANCB/FANCI,10,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0006950,response to stress,123/346,453/1745,0.271523178807947,1.369387130115224,4.542574270114664,6.126103776120003e-6,2.725187982831565e-4,2.725187982831565e-4,C1RL/UBE2T/ABI3/HK1/DNA2/PSTPIP1/BRME1/RPA1/CDC7/HMGN2/CASP2/PSIP1/SIPA1/POLE2/RAD54L/RAD51B/CUEDC2/ITGB2/CBX5/CD4/NLRC3/BRIP1/VAV2/E2F1/RGS14/GINS2/ATP2A3/POLE/HROB/STING1/CDCA5/GINS4/PRDX2/TSC22D4/DHFR/MAPK12/BLM/DONSON/BRCA2/TONSL/TRAIP/WAS/PTK2B/ZDHHC12/CHEK1/POLD1/CIP2A/CCL28/TIMELESS/MGME1/RPA3/LIG1/FAAP24/RMI2/FANCG/ERCC6L/RAD54B/NQO1/EIF2AK4/RNFT2/ECT2/AUNIP/MAPK11/SUV39H1/TBC1D5/PRKACA/RAD51/RAD51AP1/CDC45/BRCA1/GAPDH/BCL2L12/CLSPN/SMPD1/ANXA5/ENG/CLASP1/VASH1/PARPBP/XRCC2/POLD3/IFITM2/FANCA/MCM8/STXBP1/CORO1B/ZBTB7B/RECQL4/TRAF3IP3/UHRF1/FANCD2/DNAJC18/WDR76/FANCB/PHF13/MAGEF1/BAG3/MCM6/ATAD5/MMS22L/MAP4K2/FANCI/ZGRF1/WDHD1/RFC5/MCM10/ST3GAL4/MCM4/CHAF1A/EXO1/EME1/POLQ/QARS1/HELLS/RRM1/FAM111B/NUDT2/MCM7/CHAF1B/DTL/PCLAF/CDK2/ATP5IF1,123,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0000077,DNA damage checkpoint signaling,17/346,30/1745,0.5666666666666667,2.8578998073217727,5.1033257109116,7.4968165872321684e-6,3.2368608088402425e-4,3.236860808840242e-4,CDC7/BRIP1/E2F1/BLM/DONSON/BRCA2/CHEK1/TIMELESS/EIF2AK4/RAD51/BRCA1/CLSPN/FANCD2/WDR76/EME1/DTL/CDK2,17,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0031297,replication fork processing,14/346,22/1745,0.6363636363636364,3.2094062007356805,5.184975429074768,7.75793459650774e-6,3.2538994250495324e-4,3.2538994250495324e-4,DNA2/BLM/DONSON/BRCA2/TONSL/TRAIP/TIMELESS/RAD51/BRCA1/MMS22L/EXO1/EME1/POLQ/FAM111B,14,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0010564,regulation of cell cycle process,51/346,148/1745,0.34459459459459457,1.73791204499297,4.6653629007108055,8.698696224543389e-6,3.5471350160082483e-4,3.547135016008249e-4,FSD1/ZWINT/DNA2/CDC6/GMNN/CDC7/RAD51B/BRIP1/E2F1/WDR62/TTK/HASPIN/BLM/DONSON/BRCA2/CHEK1/KNTC1/TIMELESS/RMI2/CALM3/EIF2AK4/ECT2/STIL/RAD51/MAD2L1/RAD51AP1/CDC45/BRCA1/CLSPN/CDT1/CDC25B/SKA3/CEP295/FANCD2/WDR76/ATAD5/CCNE2/RFC5/CDC25A/EME1/PKMYT1/CCNE1/RRM1/SMC2/CPAP/CEP250/WEE1/DTL/PLK4/ORC1/CDK2,51,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0044774,mitotic DNA integrity checkpoint signaling,13/346,20/1745,0.65,3.2781791907514455,5.094607858890473,1.1962451408357749e-5,4.7461834236403177e-4,4.7461834236403177e-4,CDC6/CDC7/BLM/DONSON/CHEK1/TIMELESS/BRCA1/CLSPN/FANCD2/EME1/DTL/ORC1/CDK2,13,C5_Delayed Proliferative,GO_BP,NA,NA
GO:1903046,meiotic cell cycle process,21/346,43/1745,0.4883720930232558,2.463032665680871,4.829597135440373,1.420285870671364e-5,5.486788574067269e-4,5.486788574067269e-4,ZWINT/BRME1/RAD54L/RAD51B/PSMC3IP/BRIP1/TTK/BRCA2/MND1/SKA2/RAD54B/RAD51/RAD51AP1/SGO1/CDC25B/SKA3/NCAPD3/FANCD2/CDC25A/EME1/PKMYT1,21,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0007127,meiosis I,14/346,23/1745,0.6086956521739131,3.069866800703694,4.968121126239347,1.629201252635875e-5,6.132480612485807e-4,6.132480612485806e-4,ZWINT/BRME1/RAD54L/RAD51B/PSMC3IP/BRIP1/BRCA2/MND1/RAD54B/RAD51/RAD51AP1/SGO1/FANCD2/EME1,14,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0051726,regulation of cell cycle,59/346,183/1745,0.3224043715846995,1.625998926055782,4.450010653419448,1.744255566598992e-5,6.4014179294183e-4,6.4014179294183e-4,FSD1/ZWINT/DNA2/CDC6/GMNN/CDC7/SIPA1/RAD51B/BRIP1/E2F1/WDR62/TTK/HASPIN/MAPK12/BLM/DONSON/BRCA2/CHEK1/KNTC1/TIMELESS/RMI2/CALM3/EIF2AK4/ECT2/STIL/SUV39H1/PRKACA/RAD51/MAD2L1/RAD51AP1/CDC45/BRCA1/CLSPN/VASH1/CDT1/CDC25B/CKS1B/SKA3/CEP295/FANCD2/INTS13/WDR76/ATAD5/CCNE2/RFC5/CDC25A/EME1/PKMYT1/CCNE1/RRM1/SMC2/CPAP/CEP250/WEE1/DTL/PLK4/PCLAF/ORC1/CDK2,59,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0051321,meiotic cell cycle,25/346,58/1745,0.43103448275862066,2.173858879808651,4.520378259258158,3.314285358020443e-5,0.0011866758306278075,0.0011866758306278073,ZWINT/BRME1/RPA1/RAD54L/RAD51B/PSMC3IP/BRIP1/TTK/BRCA2/MND1/SKA2/RAD54B/RAD51/RAD51AP1/SGO1/CDC25B/XRCC2/SKA3/NCAPD3/FANCD2/CDC25A/EXO1/EME1/PKMYT1/CDK2,25,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0006275,regulation of DNA replication,16/346,30/1745,0.5333333333333333,2.6897880539499033,4.641552137380837,3.934236204571201e-5,0.0013751092257882197,0.0013751092257882197,DNA2/CDC6/GMNN/CDC7/ESCO2/TIMELESS/CDT1/DSCC1/MCM6/ATAD5/MCM4/CDC25A/MCM7/WEE1/DTL/CDK2,16,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0007059,chromosome segregation,38/346,105/1745,0.3619047619047619,1.825213322323149,4.336520348636835,4.0297692293622836e-5,0.0013757444717915888,0.001375744471791589,CENPN/ZWINT/CDC6/CENPM/HAUS4/PSMC3IP/RGS14/HAUS1/CENPI/TTK/HASPIN/CENPW/MND1/KNTC1/SKA2/RMI2/CENPL/ECT2/STIL/CENPU/MAD2L1/BRCA1/CENPO/SGO1/CLASP1/CDT1/KIF18A/SKA3/CENPH/DSN1/NCAPD3/UHRF1/FANCD2/PHF13/NUP37/SMC2/ITGB3BP/CPAP,38,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0045930,negative regulation of mitotic cell cycle,22/346,49/1745,0.4489795918367347,2.264362392355786,4.463331234323638,4.688202791946379e-5,0.0015641549314948375,0.0015641549314948375,ZWINT/CDC6/GMNN/CDC7/TTK/HASPIN/BLM/DONSON/CHEK1/KNTC1/TIMELESS/MAD2L1/BRCA1/CLSPN/SKA3/FANCD2/EME1/PKMYT1/WEE1/DTL/ORC1/CDK2,22,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0007093,mitotic cell cycle checkpoint signaling,19/346,40/1745,0.475,2.395592485549133,4.439446828725339,6.063744147659148e-5,0.001978128090836362,0.001978128090836362,ZWINT/CDC6/CDC7/TTK/HASPIN/BLM/DONSON/CHEK1/KNTC1/TIMELESS/MAD2L1/BRCA1/CLSPN/SKA3/FANCD2/EME1/DTL/ORC1/CDK2,19,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0007346,regulation of mitotic cell cycle,33/346,89/1745,0.3707865168539326,1.8700071442488797,4.188804471561906,7.724500539835673e-5,0.002465123215756254,0.0024651232157562536,ZWINT/CDC6/GMNN/CDC7/RAD51B/E2F1/TTK/HASPIN/BLM/DONSON/CHEK1/KNTC1/TIMELESS/STIL/MAD2L1/BRCA1/CLSPN/CDC25B/CKS1B/SKA3/FANCD2/INTS13/CCNE2/CDC25A/EME1/PKMYT1/CCNE1/RRM1/CPAP/WEE1/DTL/ORC1/CDK2,33,C5_Delayed Proliferative,GO_BP,NA,NA
GO:1901990,regulation of mitotic cell cycle phase transition,27/346,68/1745,0.39705882352941174,2.0025076504590276,4.192548092199539,9.247461304323938e-5,0.0028883559988824555,0.002888355998882456,ZWINT/CDC6/CDC7/RAD51B/E2F1/TTK/HASPIN/BLM/DONSON/CHEK1/KNTC1/STIL/MAD2L1/BRCA1/CLSPN/CDC25B/SKA3/CCNE2/CDC25A/PKMYT1/CCNE1/RRM1/CPAP/WEE1/DTL/ORC1/CDK2,27,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0010569,regulation of double-strand break repair via homologous recombination,10/346,15/1745,0.6666666666666666,3.3622350674373793,4.56823169580573,9.66700963649885e-5,0.0029564937804958985,0.0029564937804958985,WAS/CHEK1/TIMELESS/RMI2/RAD51/RAD51AP1/PARPBP/FANCB/MAGEF1/POLQ,10,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0140013,meiotic nuclear division,17/346,35/1745,0.4857142857142857,2.449628406275805,4.3072005145127985,1.0588372202241111e-4,0.00317218987609999,0.00317218987609999,ZWINT/BRME1/RAD54L/RAD51B/PSMC3IP/BRIP1/TTK/BRCA2/MND1/SKA2/RAD54B/RAD51/RAD51AP1/SGO1/SKA3/FANCD2/EME1,17,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0044773,mitotic DNA damage checkpoint signaling,11/346,18/1745,0.6111111111111112,3.082048811817598,4.414519333525296,1.3376501439353784e-4,0.003927340822594271,0.003927340822594271,CDC7/BLM/DONSON/CHEK1/TIMELESS/BRCA1/CLSPN/FANCD2/EME1/DTL/CDK2,11,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0042770,signal transduction in response to DNA damage,19/346,42/1745,0.4523809523809524,2.281516652903936,4.179689380253526,1.389576792343472e-4,0.003999801433647484,0.003999801433647484,CDC7/CASP2/BRIP1/E2F1/MAPK12/BLM/DONSON/BRCA2/CHEK1/TIMELESS/EIF2AK4/RAD51/BRCA1/CLSPN/FANCD2/WDR76/EME1/DTL/CDK2,19,C5_Delayed Proliferative,GO_BP,NA,NA
GO:0019953,sexual reproduction,38/346,111/1745,0.34234234234234234,1.7265531427381138,3.932830972203445,1.6290455551929128e-4,0.004598920913506146,0.004598920913506146,SEPTIN6/ZWINT/BRME1/NDRG3/RPA1/RAD54L/RAD51B/PSMC3IP/BRIP1/E2F1/TTK/HROB/RPL39L/BRCA2/MND1/SKA2/CCDC34/RAD54B/PRKACA/RAD51/RAD51AP1/SGO1/CDC25B/XRCC2/MCM8/CCDC136/STXBP1/SKA3/NCAPD3/FANCD2/INTS13/ASF1B/CDC25A/EXO1/EME1/PKMYT1/IFT25/CDK2,38,C5_Delayed Proliferative,GO_BP,NA,NA
hsa04728,Dopaminergic synapse,9/171,13/846,0.6923076923076923,3.4251012145748985,4.432549230553795,1.5798845081007836e-4,0.00518202118657057,0.004682186882555743,6300/5579/2793/808/5600/5566/5331/2771/5528,9,C5_Delayed Proliferative,KEGG,Organismal Systems,Nervous system
hsa03420,Nucleotide excision repair,8/171,11/846,0.7272727272727273,3.5980861244019136,4.362959399398261,2.279516576910934e-4,0.006230678643556553,0.005629695588641032,6117/5427/5426/5424/6119/3978/10714/5985,8,C5_Delayed Proliferative,KEGG,Genetic Information Processing,Replication and repair
GO:2000779,regulation of double-strand break repair,11/346,19/1745,0.5789473684210527,2.9198357164587767,4.183337505444447,2.6187430239645406e-4,0.007033399441671753,0.007033399441671753,WAS/CHEK1/TIMELESS/RMI2/AUNIP/RAD51/RAD51AP1/PARPBP/FANCB/MAGEF1/POLQ,11,C5_Delayed Proliferative,GO_BP,NA,NA
